Order ID,Order Date,Origin Port,Carrier,Traffic Level,Customer ID,Product ID,Destination Port,Unit Quantity,Weight,Cost Per Unit,Total Cost
1010,2020-12-05,Port 54,V44_3,1,4795,87,Port 99,247,40,82.92,20481.24
1011,2021-09-21,Port 55,V44_1,2,6428,86,Port 31,271,52,87.21,23633.91
1012,2023-05-03,Port 88,V44_3,1,2828,33,Port 42,343,469,45.34,15551.62
1013,2023-03-11,Port 97,V44_4,4,6647,24,Port 39,57,708,47.43,2703.51
1014,2021-08-14,Port 52,V44_9,3,2161,55,Port 88,305,133,51.25,15631.25
1015,2022-06-18,Port 98,V44_10,5,4853,11,Port 82,288,604,18.13,5221.44
1016,2020-09-11,Port 100,V44_8,1,6459,90,Port 77,35,902,49.99,1749.65
1017,2022-08-17,Port 89,V44_5,5,4456,85,Port 89,125,686,12.92,1615.0
1018,2023-11-11,Port 69,V44_4,3,4734,44,Port 3,251,894,28.39,7125.89
1019,2021-09-14,Port 39,V44_12,2,1193,78,Port 15,306,664,97.74,29908.44
1020,2023-12-04,Port 42,V44_3,4,8846,63,Port 37,407,165,61.5,25030.5
1021,2022-04-04,Port 76,V44_7,3,6000,1,Port 46,90,35,73.18,6586.2
1022,2021-07-11,Port 3,V44_1,5,5317,64,Port 100,315,369,29.81,9390.15
1023,2022-10-21,Port 73,V44_1,1,8369,72,Port 73,25,12,12.51,312.75
1024,2023-01-10,Port 5,V44_11,1,8909,59,Port 79,194,32,51.76,10041.44
1025,2022-10-08,Port 18,V44_6,1,8973,70,Port 54,54,456,77.15,4166.1
1026,2022-06-15,Port 20,V44_12,5,1011,55,Port 58,363,47,47.39,17202.57
1027,2020-06-13,Port 43,V44_6,1,3635,77,Port 4,393,359,25.63,10072.59
1028,2023-05-09,Port 73,V44_10,4,5852,86,Port 49,389,548,86.23,33543.47
1029,2020-03-22,Port 81,V44_6,2,6008,10,Port 77,98,24,46.75,4581.5
1030,2022-06-03,Port 78,V44_6,2,6292,99,Port 23,308,853,94.7,29167.6
1031,2021-10-22,Port 78,V44_1,3,8482,83,Port 9,32,770,97.55,3121.6
1032,2023-05-21,Port 74,V44_2,4,7761,98,Port 79,80,834,94.31,7544.8
1033,2021-05-27,Port 51,V44_8,2,2176,55,Port 44,197,581,25.09,4942.73
1034,2020-02-22,Port 49,V44_9,1,8490,35,Port 69,98,526,97.64,9568.72
1035,2020-07-06,Port 27,V44_4,3,1410,39,Port 57,80,728,31.76,2540.8
1036,2021-04-13,Port 51,V44_4,4,7121,89,Port 25,49,373,84.78,4154.22
1037,2023-10-12,Port 9,V44_3,4,3937,24,Port 1,431,886,29.1,12542.1
1038,2023-03-24,Port 69,V44_6,2,6790,60,Port 48,210,325,24.27,5096.7
1039,2023-04-17,Port 50,V44_11,1,4679,17,Port 34,6,272,27.36,164.16
1040,2020-02-12,Port 25,V44_11,2,6970,62,Port 78,57,519,59.67,3401.19
1041,2023-10-08,Port 61,V44_12,3,4607,20,Port 68,20,286,67.6,1352.0
1042,2021-07-05,Port 14,V44_12,3,7260,49,Port 21,90,141,56.29,5066.1
1043,2023-03-26,Port 43,V44_9,3,1303,75,Port 35,262,263,48.71,12762.02
1044,2020-03-23,Port 73,V44_5,2,1024,29,Port 30,160,186,72.34,11574.4
1045,2020-12-24,Port 58,V44_9,3,3557,60,Port 72,20,930,11.29,225.8
1046,2022-08-21,Port 82,V44_7,1,1153,60,Port 66,361,327,93.2,33645.2
1047,2022-11-28,Port 39,V44_9,1,8690,64,Port 96,365,53,48.75,17793.75
1048,2023-08-27,Port 12,V44_10,1,2058,34,Port 100,421,677,50.79,21382.59
1049,2022-06-24,Port 22,V44_10,2,6049,19,Port 36,389,741,64.78,25199.42
1050,2021-07-23,Port 14,V44_10,1,5019,58,Port 85,442,784,95.75,42321.5
1051,2021-01-06,Port 87,V44_4,5,6457,2,Port 32,443,347,69.43,30757.49
1052,2023-04-13,Port 71,V44_7,5,4732,99,Port 7,185,811,84.76,15680.6
1053,2022-06-11,Port 23,V44_12,3,9508,98,Port 90,101,874,43.48,4391.48
1054,2023-07-24,Port 5,V44_1,2,4190,54,Port 19,92,545,18.78,1727.76
1055,2022-10-04,Port 89,V44_8,4,5902,45,Port 89,154,493,50.85,7830.9
1056,2020-07-05,Port 78,V44_12,1,8038,77,Port 87,361,826,42.89,15483.29
1057,2022-08-20,Port 63,V44_10,3,1464,88,Port 95,485,407,63.2,30652.0
1058,2021-12-13,Port 4,V44_9,1,2318,63,Port 10,41,135,50.21,2058.61
1059,2022-04-16,Port 24,V44_5,4,4713,55,Port 60,336,841,79.48,26705.28
1060,2021-11-13,Port 26,V44_9,2,2438,3,Port 93,132,244,58.08,7666.56
1061,2021-10-19,Port 9,V44_8,3,9078,81,Port 69,490,628,20.36,9976.4
1062,2023-10-04,Port 50,V44_1,1,4527,15,Port 15,297,440,71.09,21113.73
1063,2020-08-02,Port 37,V44_5,5,4696,50,Port 54,254,975,59.86,15204.44
1064,2020-11-25,Port 27,V44_6,1,8015,58,Port 61,404,938,66.17,26732.68
1065,2021-11-06,Port 30,V44_1,2,3222,7,Port 65,233,877,89.68,20895.44
1066,2022-04-23,Port 38,V44_7,3,4275,97,Port 1,263,844,14.25,3747.75
1067,2023-11-21,Port 85,V44_10,3,5274,84,Port 50,165,995,91.73,15135.45
1068,2022-10-11,Port 68,V44_11,3,2652,51,Port 82,175,16,26.88,4704.0
1069,2021-08-13,Port 9,V44_2,5,3356,45,Port 49,36,478,57.24,2060.64
1070,2023-09-18,Port 59,V44_8,3,1206,81,Port 83,381,394,17.01,6480.81
1071,2022-03-31,Port 8,V44_7,4,4067,42,Port 35,482,325,73.28,35320.96
1072,2023-01-31,Port 48,V44_8,4,4644,38,Port 85,328,610,42.36,13894.08
1073,2020-03-16,Port 67,V44_10,3,1982,95,Port 29,220,981,45.93,10104.6
1074,2022-07-20,Port 2,V44_10,3,5696,48,Port 87,478,696,57.94,27695.32
1075,2020-06-29,Port 22,V44_4,3,8126,51,Port 15,200,710,84.44,16888.0
1076,2021-10-06,Port 42,V44_6,1,4118,61,Port 44,438,741,22.69,9938.22
1077,2021-05-31,Port 53,V44_10,4,9706,92,Port 83,203,113,37.56,7624.68
1078,2021-10-24,Port 51,V44_4,2,4050,66,Port 68,419,2,48.88,20480.72
1079,2020-08-25,Port 21,V44_8,1,9805,14,Port 75,449,512,52.92,23761.08
1080,2022-04-07,Port 15,V44_5,2,6153,57,Port 97,351,874,16.06,5637.06
1081,2022-11-19,Port 17,V44_5,2,8183,63,Port 98,340,437,26.46,8996.4
1082,2020-01-03,Port 69,V44_11,1,6445,40,Port 7,272,795,81.63,22203.36
1083,2023-09-08,Port 54,V44_1,4,5224,27,Port 14,250,259,16.09,4022.5
1084,2023-01-16,Port 62,V44_4,4,8328,79,Port 49,73,689,40.37,2947.01
1085,2022-08-04,Port 96,V44_11,3,4787,81,Port 84,290,149,51.29,14874.1
1086,2022-04-26,Port 9,V44_10,1,1741,91,Port 33,194,323,75.48,14643.12
1087,2020-04-21,Port 50,V44_5,5,1935,37,Port 99,261,205,47.59,12420.99
1088,2021-01-19,Port 27,V44_7,5,3858,33,Port 75,45,53,46.44,2089.8
1089,2022-11-27,Port 17,V44_5,2,8795,78,Port 93,434,120,44.68,19391.12
1090,2022-01-10,Port 27,V44_1,1,9314,96,Port 85,320,155,67.07,21462.4
1091,2023-06-29,Port 40,V44_9,2,5743,7,Port 19,349,514,31.0,10819.0
1092,2022-10-17,Port 56,V44_4,5,2819,84,Port 84,303,692,30.22,9156.66
1093,2023-07-04,Port 91,V44_1,5,9395,81,Port 66,12,973,58.05,696.6
1094,2022-06-24,Port 86,V44_4,2,2833,89,Port 12,378,41,51.93,19629.54
1095,2020-04-15,Port 61,V44_8,4,2132,65,Port 43,389,235,66.45,25849.05
1096,2021-02-20,Port 21,V44_4,4,9746,64,Port 1,17,323,66.42,1129.14
1097,2021-06-30,Port 78,V44_7,4,5946,78,Port 26,312,527,53.87,16807.44
1098,2023-01-29,Port 74,V44_1,4,2411,58,Port 58,435,808,72.53,31550.55
1099,2020-09-25,Port 40,V44_7,3,5544,50,Port 100,257,869,33.84,8696.88
1100,2021-08-12,Port 76,V44_1,2,8443,96,Port 6,86,856,44.75,3848.5
1101,2022-06-16,Port 26,V44_2,2,6662,11,Port 15,253,107,36.82,9315.46
1102,2023-12-01,Port 65,V44_5,1,2966,62,Port 61,77,366,18.16,1398.32
1103,2022-09-19,Port 92,V44_9,2,2183,25,Port 7,360,62,92.02,33127.2
1104,2020-09-05,Port 88,V44_9,1,1941,85,Port 77,396,27,96.73,38305.08
1105,2020-02-29,Port 59,V44_7,4,9195,24,Port 20,392,10,46.51,18231.92
1106,2023-07-14,Port 36,V44_1,4,7564,34,Port 53,85,831,55.18,4690.3
1107,2023-05-31,Port 26,V44_9,2,9209,18,Port 81,247,157,42.62,10527.14
1108,2021-05-05,Port 1,V44_12,3,8622,94,Port 39,103,849,19.86,2045.58
1109,2023-12-24,Port 19,V44_11,5,4439,6,Port 6,47,858,43.28,2034.16
1110,2020-11-20,Port 58,V44_5,2,7648,43,Port 58,192,482,21.72,4170.24
1111,2021-09-28,Port 9,V44_10,4,9763,1,Port 7,465,135,51.68,24031.2
1112,2023-02-02,Port 52,V44_11,2,4742,18,Port 27,316,257,73.87,23342.92
1113,2020-01-29,Port 78,V44_1,3,2109,41,Port 4,426,884,93.49,39826.74
1114,2023-02-05,Port 32,V44_8,3,3153,95,Port 66,174,137,74.71,12999.54
1115,2022-04-15,Port 68,V44_10,4,3823,15,Port 81,35,629,22.16,775.6
1116,2020-07-09,Port 43,V44_4,5,8392,22,Port 70,485,281,82.62,40070.7
1117,2021-04-05,Port 73,V44_9,2,8115,14,Port 5,376,783,35.95,13517.2
1118,2020-08-20,Port 63,V44_11,4,1569,15,Port 67,131,651,28.82,3775.42
1119,2022-08-03,Port 59,V44_9,4,4438,63,Port 82,447,244,86.36,38602.92
1120,2020-08-28,Port 60,V44_5,4,7601,30,Port 9,64,73,38.84,2485.76
1121,2023-08-19,Port 74,V44_2,4,9493,60,Port 59,217,373,81.98,17789.66
1122,2020-11-11,Port 6,V44_4,1,1303,28,Port 21,264,353,80.73,21312.72
1123,2022-10-17,Port 95,V44_7,5,1892,33,Port 52,90,486,35.44,3189.6
1124,2021-08-20,Port 12,V44_9,1,8568,36,Port 20,230,751,80.26,18459.8
1125,2022-11-08,Port 37,V44_12,3,6402,29,Port 68,253,210,85.8,21707.4
1126,2023-12-15,Port 83,V44_6,1,3407,48,Port 22,294,694,28.26,8308.44
1127,2021-07-13,Port 59,V44_3,2,8741,7,Port 77,380,381,56.26,21378.8
1128,2022-04-30,Port 45,V44_9,5,3451,60,Port 54,107,350,86.1,9212.7
1129,2022-09-15,Port 90,V44_11,3,1833,26,Port 71,335,345,16.69,5591.15
1130,2022-08-25,Port 92,V44_4,3,7108,31,Port 23,305,63,89.31,27239.55
1131,2021-05-14,Port 39,V44_1,1,8531,94,Port 84,357,17,62.99,22487.43
1132,2022-07-24,Port 51,V44_11,5,7711,100,Port 99,256,784,38.38,9825.28
1133,2023-02-02,Port 79,V44_7,4,2444,4,Port 38,441,145,65.31,28801.71
1134,2020-10-23,Port 23,V44_2,1,5485,38,Port 39,366,143,24.05,8802.3
1135,2022-02-24,Port 54,V44_6,3,9323,28,Port 68,70,758,24.94,1745.8
1136,2021-01-25,Port 32,V44_11,2,7144,42,Port 42,275,500,54.79,15067.25
1137,2023-05-12,Port 23,V44_4,3,2688,63,Port 97,327,816,19.07,6235.89
1138,2022-11-06,Port 80,V44_8,4,5691,17,Port 4,462,340,22.18,10247.16
1139,2020-10-06,Port 94,V44_1,1,3101,27,Port 85,493,811,66.99,33026.07
1140,2020-05-22,Port 56,V44_2,5,1793,97,Port 3,211,649,80.66,17019.26
1141,2021-07-19,Port 59,V44_3,2,2355,9,Port 59,144,263,19.35,2786.4
1142,2022-04-29,Port 50,V44_12,4,6483,87,Port 19,301,967,49.96,15037.96
1143,2021-11-27,Port 85,V44_12,4,2066,63,Port 67,342,705,34.11,11665.62
1144,2022-11-05,Port 24,V44_5,3,5330,80,Port 65,486,396,20.71,10065.06
1145,2021-07-01,Port 90,V44_3,1,8729,31,Port 85,76,58,20.2,1535.2
1146,2020-01-06,Port 73,V44_11,1,6465,54,Port 75,118,515,56.28,6641.04
1147,2021-08-02,Port 13,V44_5,3,2073,40,Port 44,188,2,86.73,16305.24
1148,2021-09-03,Port 51,V44_11,3,4164,31,Port 73,280,897,90.87,25443.6
1149,2023-04-17,Port 90,V44_5,2,2914,38,Port 24,366,199,11.73,4293.18
1150,2023-04-02,Port 6,V44_7,2,6631,84,Port 83,329,386,93.32,30702.28
1151,2023-09-13,Port 31,V44_3,1,8221,32,Port 83,450,604,83.59,37615.5
1152,2022-09-29,Port 21,V44_7,2,1488,58,Port 60,400,948,44.57,17828.0
1153,2020-10-31,Port 36,V44_4,3,8632,88,Port 81,329,698,52.55,17288.95
1154,2022-07-03,Port 81,V44_12,4,3660,1,Port 36,220,486,23.8,5236.0
1155,2023-01-08,Port 69,V44_3,1,6256,44,Port 12,358,906,10.57,3784.06
1156,2022-09-18,Port 38,V44_6,4,3280,19,Port 10,234,568,39.56,9257.04
1157,2021-12-07,Port 86,V44_2,1,1801,53,Port 54,290,718,53.12,15404.8
1158,2021-11-11,Port 9,V44_5,3,4748,12,Port 70,379,129,11.72,4441.88
1159,2023-02-04,Port 90,V44_5,3,7243,8,Port 1,447,920,92.77,41468.19
1160,2023-01-17,Port 93,V44_9,5,3153,1,Port 55,181,367,79.97,14474.57
1161,2022-02-11,Port 93,V44_12,1,2158,4,Port 76,63,85,88.95,5603.85
1162,2022-07-21,Port 28,V44_9,5,7780,34,Port 88,318,964,59.69,18981.42
1163,2021-10-21,Port 64,V44_11,4,4032,69,Port 15,12,907,32.88,394.56
1164,2021-01-21,Port 53,V44_2,4,1736,67,Port 93,286,112,27.78,7945.08
1165,2023-11-29,Port 98,V44_2,3,7860,58,Port 77,387,440,47.8,18498.6
1166,2021-05-04,Port 71,V44_3,1,4058,58,Port 50,305,184,90.52,27608.6
1167,2023-03-17,Port 16,V44_2,2,4731,10,Port 15,146,316,16.8,2452.8
1168,2022-02-23,Port 48,V44_1,5,6874,18,Port 22,196,190,18.92,3708.32
1169,2021-04-23,Port 10,V44_4,4,8840,84,Port 61,179,714,38.55,6900.45
1170,2022-04-21,Port 97,V44_2,4,5790,83,Port 52,310,265,16.23,5031.3
1171,2020-03-30,Port 14,V44_5,4,1696,11,Port 51,268,441,91.32,24473.76
1172,2021-10-13,Port 65,V44_3,4,8003,11,Port 17,372,430,98.51,36645.72
1173,2022-08-26,Port 99,V44_2,3,4120,85,Port 2,435,320,65.02,28283.7
1174,2023-12-15,Port 100,V44_8,1,4162,53,Port 72,140,937,66.24,9273.6
1175,2022-02-19,Port 42,V44_6,4,6175,26,Port 5,295,589,62.39,18405.05
1176,2022-03-01,Port 53,V44_2,2,1761,77,Port 68,21,735,31.01,651.21
1177,2023-09-21,Port 58,V44_9,3,6134,87,Port 18,46,608,32.83,1510.18
1178,2023-08-28,Port 22,V44_9,1,5089,5,Port 3,326,376,79.75,25998.5
1179,2020-11-07,Port 33,V44_8,1,5187,91,Port 31,26,991,17.89,465.14
1180,2022-10-11,Port 27,V44_9,1,3290,73,Port 80,144,825,19.23,2769.12
1181,2020-03-16,Port 65,V44_2,3,6387,85,Port 16,274,520,14.7,4027.8
1182,2020-09-15,Port 6,V44_8,4,2496,35,Port 59,155,139,24.65,3820.75
1183,2022-10-25,Port 60,V44_11,5,3440,21,Port 8,478,833,34.85,16658.3
1184,2023-04-23,Port 4,V44_10,1,4788,24,Port 82,26,580,65.82,1711.32
1185,2021-11-10,Port 10,V44_5,4,4753,90,Port 97,259,490,69.16,17912.44
1186,2020-07-24,Port 82,V44_2,3,1565,86,Port 23,250,262,10.78,2695.0
1187,2022-06-20,Port 89,V44_6,3,8956,38,Port 54,498,703,16.39,8162.22
1188,2020-07-23,Port 87,V44_2,2,5864,4,Port 25,171,882,43.03,7358.13
1189,2022-12-13,Port 96,V44_6,3,1255,83,Port 87,385,602,95.63,36817.55
1190,2022-07-24,Port 60,V44_3,5,3410,96,Port 34,379,862,36.8,13947.2
1191,2020-02-01,Port 49,V44_7,5,9686,60,Port 36,80,975,58.53,4682.4
1192,2020-10-22,Port 44,V44_4,2,2400,72,Port 35,217,132,93.6,20311.2
1193,2022-04-19,Port 96,V44_9,4,3989,90,Port 28,25,306,85.86,2146.5
1194,2023-09-02,Port 52,V44_5,3,7495,72,Port 42,63,560,37.34,2352.42
1195,2020-11-12,Port 25,V44_12,4,9516,99,Port 77,303,320,16.62,5035.86
1196,2020-06-02,Port 51,V44_1,5,7047,66,Port 49,183,613,69.5,12718.5
1197,2022-08-19,Port 5,V44_10,2,8677,81,Port 81,115,745,17.43,2004.45
1198,2021-06-26,Port 2,V44_2,2,8393,62,Port 84,147,447,19.63,2885.61
1199,2021-11-24,Port 33,V44_2,1,3503,54,Port 24,68,776,33.93,2307.24
1200,2023-06-30,Port 15,V44_3,5,8449,92,Port 83,131,589,38.26,5012.06
1201,2023-11-19,Port 91,V44_3,3,4087,19,Port 33,187,13,90.72,16964.64
1202,2022-03-25,Port 18,V44_6,4,6477,27,Port 43,243,950,81.04,19692.72
1203,2023-08-23,Port 42,V44_3,5,9836,90,Port 67,316,602,20.62,6515.92
1204,2020-06-13,Port 86,V44_9,4,5726,38,Port 88,148,553,34.94,5171.12
1205,2021-11-03,Port 96,V44_12,2,1325,16,Port 63,6,259,72.47,434.82
1206,2023-10-13,Port 60,V44_9,5,1248,42,Port 1,270,44,23.29,6288.3
1207,2022-12-28,Port 63,V44_4,1,5563,63,Port 11,243,615,17.51,4254.93
1208,2022-02-17,Port 60,V44_8,2,2474,9,Port 23,158,161,51.73,8173.34
1209,2021-10-10,Port 9,V44_11,5,5411,61,Port 2,323,437,83.01,26812.23
1210,2023-07-07,Port 11,V44_6,5,7430,72,Port 95,485,56,10.48,5082.8
1211,2022-09-26,Port 71,V44_1,2,4783,4,Port 96,254,391,85.66,21757.64
1212,2023-01-13,Port 85,V44_6,3,8623,3,Port 38,246,502,16.81,4135.26
1213,2020-03-14,Port 32,V44_7,4,8764,100,Port 85,379,647,20.15,7636.85
1214,2023-06-18,Port 92,V44_7,3,2383,4,Port 85,246,787,73.16,17997.36
1215,2020-05-20,Port 57,V44_2,4,5778,85,Port 19,193,584,39.03,7532.79
1216,2021-04-25,Port 18,V44_9,1,3483,78,Port 39,125,282,33.37,4171.25
1217,2023-07-16,Port 61,V44_7,5,3167,48,Port 21,60,283,85.26,5115.6
1218,2023-11-02,Port 36,V44_4,4,1373,52,Port 85,302,794,17.43,5263.86
1219,2021-08-11,Port 21,V44_3,1,8995,19,Port 48,285,16,48.55,13836.75
1220,2021-04-10,Port 22,V44_4,2,7688,39,Port 28,143,489,64.59,9236.37
1221,2020-07-04,Port 3,V44_10,2,2857,40,Port 53,294,617,29.39,8640.66
1222,2022-06-07,Port 78,V44_11,1,9224,7,Port 77,296,538,32.71,9682.16
1223,2020-07-20,Port 13,V44_8,4,5190,27,Port 3,123,281,84.52,10395.96
1224,2023-07-21,Port 23,V44_10,4,2630,28,Port 75,328,914,96.01,31491.28
1225,2023-12-12,Port 38,V44_12,5,1663,98,Port 12,252,346,51.26,12917.52
1226,2020-07-24,Port 16,V44_12,3,8124,43,Port 20,329,165,37.11,12209.19
1227,2022-06-27,Port 69,V44_2,1,2091,13,Port 29,52,273,72.41,3765.32
1228,2020-12-06,Port 95,V44_12,4,6621,96,Port 59,377,507,17.0,6409.0
1229,2023-11-22,Port 51,V44_4,1,6947,100,Port 47,234,421,32.26,7548.84
1230,2021-09-05,Port 22,V44_11,3,5644,65,Port 32,313,371,47.42,14842.46
1231,2020-02-29,Port 10,V44_8,5,3582,91,Port 2,145,296,88.05,12767.25
1232,2020-04-04,Port 86,V44_9,2,3967,92,Port 24,149,738,91.07,13569.43
1233,2021-10-26,Port 98,V44_8,4,6330,11,Port 71,427,824,44.64,19061.28
1234,2020-04-24,Port 2,V44_7,2,2125,15,Port 35,218,560,92.31,20123.58
1235,2021-08-23,Port 87,V44_6,2,5446,1,Port 73,166,861,66.31,11007.46
1236,2022-01-04,Port 35,V44_11,4,5467,47,Port 58,450,593,64.15,28867.5
1237,2022-02-06,Port 20,V44_6,5,8870,75,Port 52,218,851,18.96,4133.28
1238,2022-06-01,Port 57,V44_4,5,9183,25,Port 91,494,641,84.74,41861.56
1239,2020-10-25,Port 46,V44_1,2,3617,24,Port 8,302,831,47.14,14236.28
1240,2021-05-15,Port 23,V44_1,2,4817,11,Port 32,35,658,89.68,3138.8
1241,2022-12-23,Port 28,V44_8,4,7661,77,Port 79,267,32,84.53,22569.51
1242,2022-04-23,Port 92,V44_4,2,7343,7,Port 49,40,719,83.2,3328.0
1243,2023-03-05,Port 5,V44_1,2,2880,11,Port 84,142,260,44.1,6262.2
1244,2023-10-28,Port 87,V44_10,1,9116,10,Port 98,483,757,51.73,24985.59
1245,2021-01-03,Port 69,V44_6,3,1155,18,Port 58,313,559,71.62,22417.06
1246,2020-12-14,Port 28,V44_1,3,9774,69,Port 1,144,986,79.45,11440.8
1247,2020-12-24,Port 57,V44_11,3,3667,67,Port 17,358,751,38.04,13618.32
1248,2020-06-10,Port 90,V44_6,2,2311,86,Port 97,259,17,32.85,8508.15
1249,2023-06-02,Port 7,V44_11,2,9687,59,Port 38,112,521,82.57,9247.84
1250,2022-02-22,Port 82,V44_6,4,2302,43,Port 32,271,333,36.36,9853.56
1251,2023-06-23,Port 67,V44_7,5,4331,39,Port 49,152,400,45.97,6987.44
1252,2023-10-31,Port 83,V44_12,1,1386,19,Port 41,87,698,60.96,5303.52
1253,2021-05-08,Port 85,V44_1,1,2716,33,Port 18,494,389,40.25,19883.5
1254,2022-10-16,Port 92,V44_6,5,2110,93,Port 98,419,75,96.74,40534.06
1255,2023-04-09,Port 85,V44_8,1,5572,27,Port 89,93,131,47.02,4372.86
1256,2020-10-20,Port 14,V44_2,5,6509,92,Port 40,309,801,39.69,12264.21
1257,2021-04-20,Port 50,V44_3,4,1274,74,Port 6,345,366,27.32,9425.4
1258,2022-08-02,Port 89,V44_2,1,6442,69,Port 46,55,667,19.74,1085.7
1259,2023-07-30,Port 40,V44_10,4,4098,65,Port 46,315,67,35.12,11062.8
1260,2021-06-04,Port 57,V44_9,3,8672,41,Port 29,149,209,47.45,7070.05
1261,2022-07-30,Port 7,V44_9,2,5437,52,Port 90,455,72,64.88,29520.4
1262,2021-06-06,Port 77,V44_2,2,2625,2,Port 98,209,49,77.32,16159.88
1263,2023-09-27,Port 1,V44_10,5,5034,40,Port 55,389,312,18.19,7075.91
1264,2020-01-20,Port 7,V44_3,1,6072,12,Port 33,53,452,77.72,4119.16
1265,2022-08-10,Port 99,V44_8,2,1668,99,Port 65,443,422,57.06,25277.58
1266,2021-08-12,Port 49,V44_8,2,8915,33,Port 97,326,53,55.87,18213.62
1267,2023-10-19,Port 99,V44_9,5,6922,54,Port 11,44,735,53.89,2371.16
1268,2023-01-24,Port 26,V44_9,2,3311,37,Port 90,165,719,98.13,16191.45
1269,2020-11-19,Port 32,V44_12,2,6781,30,Port 69,462,328,93.21,43063.02
1270,2020-05-31,Port 48,V44_6,4,2496,57,Port 57,305,728,94.72,28889.6
1271,2022-06-23,Port 31,V44_2,1,7463,82,Port 48,25,255,66.31,1657.75
1272,2021-12-08,Port 26,V44_10,3,2019,26,Port 100,446,88,76.91,34301.86
1273,2023-04-18,Port 12,V44_1,3,2711,22,Port 36,451,280,76.48,34492.48
1274,2021-09-04,Port 3,V44_11,4,4785,79,Port 87,285,539,20.64,5882.4
1275,2023-08-01,Port 54,V44_6,5,1713,24,Port 3,244,172,61.23,14940.12
1276,2022-05-18,Port 4,V44_4,4,7352,100,Port 32,428,521,16.74,7164.72
1277,2023-11-14,Port 2,V44_5,4,5155,7,Port 52,493,725,64.05,31576.65
1278,2021-05-27,Port 44,V44_9,3,4847,68,Port 90,382,797,55.58,21231.56
1279,2022-07-24,Port 25,V44_7,3,6890,67,Port 35,151,731,68.11,10284.61
1280,2021-09-10,Port 88,V44_5,3,5815,57,Port 66,412,908,96.99,39959.88
1281,2021-02-11,Port 86,V44_1,5,1400,59,Port 70,46,288,32.89,1512.94
1282,2022-02-26,Port 9,V44_2,1,4058,68,Port 19,280,741,84.29,23601.2
1283,2022-09-16,Port 29,V44_1,3,7700,82,Port 16,375,203,84.23,31586.25
1284,2020-08-06,Port 13,V44_5,1,8182,83,Port 46,159,32,23.86,3793.74
1285,2021-04-30,Port 86,V44_11,3,2621,93,Port 92,416,312,11.81,4912.96
1286,2022-02-20,Port 22,V44_3,3,9655,14,Port 73,446,517,31.28,13950.88
1287,2023-03-17,Port 93,V44_12,1,5075,31,Port 58,278,90,75.37,20952.86
1288,2022-01-05,Port 22,V44_5,1,6153,87,Port 64,407,968,20.22,8229.54
1289,2023-03-23,Port 6,V44_7,1,6655,36,Port 32,286,256,26.04,7447.44
1290,2021-08-28,Port 54,V44_3,4,6561,90,Port 67,85,307,84.6,7191.0
1291,2023-12-03,Port 66,V44_5,1,5901,79,Port 48,482,384,58.96,28418.72
1292,2021-08-27,Port 14,V44_6,4,1978,42,Port 36,410,961,44.17,18109.7
1293,2020-02-14,Port 42,V44_7,2,2587,56,Port 92,321,783,97.68,31355.28
1294,2023-09-10,Port 42,V44_2,4,6117,11,Port 52,279,923,94.09,26251.11
1295,2022-03-21,Port 72,V44_9,2,5095,67,Port 53,368,24,23.35,8592.8
1296,2021-07-16,Port 81,V44_6,2,5829,16,Port 20,278,489,31.63,8793.14
1297,2020-01-17,Port 25,V44_2,1,5855,5,Port 26,117,315,87.01,10180.17
1298,2023-03-05,Port 80,V44_8,4,8460,14,Port 17,254,995,40.25,10223.5
1299,2023-11-05,Port 27,V44_5,2,3142,7,Port 30,398,713,78.94,31418.12
1300,2020-04-10,Port 70,V44_12,3,8589,2,Port 55,132,579,63.71,8409.72
1301,2023-05-26,Port 51,V44_5,1,3822,80,Port 5,247,376,35.97,8884.59
1302,2022-10-14,Port 55,V44_7,1,6996,51,Port 49,499,761,64.33,32100.67
1303,2021-08-09,Port 16,V44_1,3,5559,16,Port 52,183,866,15.92,2913.36
1304,2021-04-16,Port 30,V44_1,4,4384,75,Port 60,417,195,82.38,34352.46
1305,2023-05-28,Port 28,V44_5,5,5690,9,Port 78,56,23,69.03,3865.68
1306,2021-12-22,Port 14,V44_6,3,5871,46,Port 100,462,876,61.27,28306.74
1307,2021-03-24,Port 46,V44_3,4,6538,54,Port 80,493,61,29.44,14513.92
1308,2023-07-27,Port 42,V44_12,2,7379,70,Port 68,51,586,10.98,559.98
1309,2021-01-24,Port 23,V44_2,3,5795,28,Port 53,35,47,53.46,1871.1
1310,2023-06-25,Port 2,V44_3,2,7534,68,Port 37,76,61,32.31,2455.56
1311,2021-05-28,Port 52,V44_9,3,5581,81,Port 75,214,3,25.32,5418.48
1312,2023-10-20,Port 84,V44_10,5,6802,47,Port 10,456,756,50.34,22955.04
1313,2023-09-12,Port 41,V44_10,1,8845,82,Port 17,36,919,89.42,3219.12
1314,2023-10-26,Port 2,V44_2,5,2358,17,Port 48,216,536,87.13,18820.08
1315,2020-10-07,Port 50,V44_6,4,5053,60,Port 75,370,561,73.05,27028.5
1316,2023-07-10,Port 28,V44_2,5,2361,23,Port 40,81,141,83.67,6777.27
1317,2020-07-17,Port 59,V44_2,4,3391,97,Port 73,253,939,62.78,15883.34
1318,2023-07-09,Port 29,V44_5,4,6595,3,Port 63,174,72,63.61,11068.14
